step,time,active_vehicles,mean_speed_network,total_queue_len,total_waiting_time_snapshot
3480,3481.0,329,5.171263400100479,161,10763.0
3490,3491.0,335,4.940643137898691,176,9486.0
3500,3501.0,330,4.964747543661147,170,7097.0
3510,3511.0,335,5.14946485824138,168,5301.0
3520,3521.0,334,5.1185274492121104,187,6511.0
3530,3531.0,338,4.545858603334081,183,7549.0
3540,3541.0,340,4.647195470260489,185,8869.0
3550,3551.0,342,4.638790022526738,198,10139.0
3560,3561.0,346,5.1078565782824175,185,11126.0
3570,3571.0,350,5.124644163924603,180,12188.0
3580,3581.0,349,5.1027025226986416,192,13721.0
3590,3591.0,350,4.7463382497479385,201,15005.0
